1;121;1.18654
1;122;-1.89567
2;121;6.99712
2;122;-5.59393
3;121;-5.27335
3;122;-0.396891
4;121;3.01031
4;122;-8.75545
5;121;6.21342
5;122;1.23211
6;121;5.41194
6;122;5.21174
7;121;-9.94344
7;122;-9.8106
8;121;4.89198
8;122;11.5231
9;121;-9.12045
9;122;8.85792
10;121;6.85215
10;122;8.30188
11;121;9.73962
11;122;-14.3911
12;121;3.02205
12;122;9.00475
13;121;-5.59957
13;122;19.862
14;121;8.34075
14;122;-4.35409
15;121;7.35636
15;122;-3.30823
16;121;-11.0077
16;122;3.85657
17;121;-5.32112
17;122;-6.81787
18;121;-5.11861
18;122;-0.271645
19;121;12.5599
19;122;5.59219
20;121;-4.12018
20;122;0.650283
21;121;-4.27255
21;122;2.25529
22;121;-2.44683
22;122;9.87548
23;121;-3.01149
23;122;-7.79146
24;121;6.90511
24;122;-9.8383
25;121;-6.43453
25;122;8.89618
26;121;9.52656
26;122;6.27599
27;121;9.50513
27;122;-12.4797
28;121;1.39944
28;122;4.81467
29;121;-9.18803
29;122;-0.259811
30;121;6.75491
30;122;-9.67444
31;121;4.63877
31;122;7.77454
32;121;2.77438
32;122;5.02844
33;121;8.06559
33;122;0.35627
34;121;-3.81685
34;122;9.6753
35;121;-2.76475
35;122;6.5526
36;121;4.03908
36;122;-5.6554
37;121;8.58937
37;122;-2.92001
38;121;-5.30578
38;122;-0.457282
39;121;-0.937012
39;122;-6.14533
40;121;0.767392
40;122;0.661508
41;121;4.04952
41;122;6.92483
42;121;-5.03637
42;122;10.8489
43;121;-7.33372
43;122;6.5541
44;121;-9.82471
44;122;4.93324
45;121;3.30674
45;122;-1.08414
46;121;8.50631
46;122;5.67615
47;121;4.49117
47;122;-3.15449
48;121;-1.52454
48;122;-9.98767
49;121;-5.24308
49;122;2.71417
50;121;-0.891738
50;122;4.86846
51;121;-1.82044
51;122;0.0329256
52;121;12.5918
52;122;-8.58926
53;121;7.89302
53;122;-2.82105
54;121;0.997887
54;122;5.01136
55;121;-1.6577
55;122;-5.99234
56;121;-0.496722
56;122;3.26876
57;121;-1.44182
57;122;-6.38117
58;121;-1.34857
58;122;5.10067
59;121;8.01793
59;122;6.45526
60;121;5.04161
60;122;-7.27208
61;121;1.95031
61;122;-2.66546
62;121;7.62156
62;122;9.13715
63;121;4.18004
63;122;-0.0756893
64;121;-6.49552
65;121;8.76083
65;122;7.02569
66;121;4.71809
66;122;-3.29825
67;121;-8.24381
67;122;7.80172
68;121;0.0889225
68;122;-3.98408
69;121;0.957838
69;122;4.88299
70;121;-3.97614
70;122;-4.93665
71;121;-3.22143
71;122;-8.12938
72;121;-7.40776
72;122;-7.70812
73;121;4.81148
73;122;9.66994
74;121;-6.27899
74;122;-4.54776
75;121;2.49183
75;122;-9.09924
76;121;9.70964
76;122;-2.76016
77;121;-1.7647
77;122;7.95748
78;121;3.96193
78;122;1.09778
79;121;-5.02793
79;122;-9.20895
80;121;-2.27648
80;122;3.5739
81;121;-2.7878
81;122;8.50757
82;121;7.64454
82;122;5.90263
83;121;9.18931
83;122;-6.29835
84;121;-8.08145
84;122;3.99901
85;121;-1.81617
85;122;7.65857
86;121;-1.11242
86;122;-8.6425
87;121;4.22038
87;122;-7.54307
88;121;3.01659
88;122;6.19554
89;121;-9.11661
89;122;6.67746
90;121;6.62672
90;122;-6.52275
91;121;-3.68756
91;122;-7.94634
92;121;0.717087
92;122;-5.86768
93;121;0.521223
93;122;7.09407
94;121;5.04242
94;122;0.302402
95;121;-6.95173
95;122;4.79119
96;121;-9.47795
96;122;3.36127
97;121;2.38939
97;122;1.14005
98;121;-4.28709
98;122;-3.68874
99;121;8.75143
99;122;-6.41723
100;121;4.47951
100;122;1.38943
101;121;-8.75867
101;122;-9.42999
102;121;2.89888
102;122;-2.25455
103;121;4.66922
103;122;-6.69358
104;121;-1.84424
104;122;-2.48125
105;121;4.08238
105;122;8.20038
106;121;9.02985
106;122;-9.05002
107;121;8.10692
107;122;1.77337
108;121;-5.86784
108;122;0.0380726
109;121;-5.3642
109;122;-2.08024
110;121;5.19854
110;122;5.03757
111;121;1.9755
111;122;2.41468
112;121;9.41711
112;122;-7.86587
113;121;0.793871
113;122;1.16946
114;121;0.521239
114;122;-14.5512
115;121;9.86346
115;122;6.22314
116;121;7.18451
116;122;5.07104
117;121;6.7382
117;122;6.33335
118;121;7.93649
118;122;1.40742
119;121;3.79017
119;122;6.48245
120;121;1.84933
120;122;0.59836
38;113;-0.0805727
28;76;-2.68137
94;15;-9.17696
64;147;2.05211
147;122;9.85604
