1;121;-5.48754
1;122;-1.89567
2;121;-7.65918
2;122;8.68181
3;121;2.29937
3;122;-0.396891
4;121;9.02534
4;122;-11.4418
5;121;-1.89264
5;122;2.54493
6;121;5.88366
6;122;-2.69265
7;121;9.91538
7;122;-2.81431
8;121;3.0661
8;122;-3.36061
9;121;-0.887179
9;122;8.85792
10;121;-3.06308
10;122;-9.10541
11;121;1.81506
11;122;-1.48692
12;121;-1.08327
12;122;-8.42053
13;121;-5.85487
13;122;9.88392
14;121;8.34075
14;122;-12.0353
15;121;4.51359
15;122;6.57093
16;121;-5.33762
16;122;4.23812
17;121;0.721108
17;122;-6.13015
18;121;-0.61806
18;122;1.05137
19;121;3.47296
19;122;-3.52297
20;121;-1.17007
20;122;-4.34972
21;121;3.14402
21;122;2.25529
22;121;-0.225338
22;122;-0.652111
23;121;7.48619
23;122;-9.88314
24;121;-4.28137
24;122;-6.16739
25;121;0.0803385
25;122;7.86636
26;121;9.52656
26;122;-0.180037
27;121;-1.95472
27;122;-7.47968
28;121;-9.35904
28;122;-14.4051
29;121;-9.18803
29;122;3.28829
30;121;7.00123
30;122;6.1871
31;121;2.35697
31;122;-7.21286
32;121;-5.87906
32;122;-12.0332
33;121;-7.88455
33;122;-2.81507
34;121;-1.22019
34;122;-3.20754
35;121;4.65153
35;122;3.76592
36;121;-2.27403
36;122;-5.18125
37;121;3.47951
37;122;-1.08128
38;121;1.33857
38;122;-0.457282
39;121;5.39279
39;122;6.76797
40;121;-7.12036
40;122;-1.73844
41;121;9.04952
41;122;-1.22477
42;121;-6.09555
42;122;0.646838
43;121;-7.15745
43;122;7.05137
44;121;9.17507
44;122;4.93324
45;121;7.08076
45;122;-8.93853
46;121;8.50631
46;122;14.1485
47;121;2.81533
47;122;5.75459
48;121;-2.69725
48;122;-5.60293
49;121;-4.33042
49;122;2.71417
50;121;4.75877
50;122;-0.770222
51;121;-3.74379
51;122;4.73051
52;121;-8.13183
52;122;-3.64205
53;121;0.577842
53;122;-4.66801
54;121;5.90067
54;122;0.376783
55;121;-1.47972
55;122;6.63336
56;121;-9.15667
56;122;2.75465
57;121;6.962
57;122;4.48406
58;121;0.53151
58;122;-0.83922
59;121;9.6063
59;122;7.51209
60;121;-1.17177
60;122;5.33821
61;121;5.23225
61;122;-0.88725
62;121;3.38009
62;122;9.13715
63;121;-9.60276
63;122;-6.48871
64;121;6.39576
64;122;9.84962
65;121;-4.87691
65;122;-4.76228
66;121;3.0776
66;122;-3.6207
67;121;-7.22665
67;122;-9.86817
68;121;7.30867
68;122;8.53689
69;121;-2.52888
69;122;4.88299
70;121;2.9304
70;122;-4.93665
71;121;5.30597
71;122;-1.15444
72;121;-2.02578
72;122;1.21744
73;121;0.764376
73;122;3.50573
74;121;2.07253
74;122;1.50406
75;121;-2.06196
75;122;-9.09924
76;121;-6.27943
76;122;-2.76016
77;121;-1.7647
77;122;-1.53244
78;121;3.96193
78;122;-1.04037
79;121;-1.54919
79;122;-7.87925
80;121;2.78018
80;122;3.5739
81;121;-6.89327
81;122;6.98305
82;121;9.9532
82;122;5.90263
83;121;1.78817
83;122;0.954456
84;121;-6.89596
84;122;-8.30574
85;121;-5.54044
85;122;7.65857
86;121;-0.946377
86;122;7.46389
87;121;-3.49588
87;122;-2.62235
88;121;-6.0977
88;122;-4.35432
89;121;-9.11661
89;122;9.12222
90;121;5.09487
90;122;-6.52275
91;121;0.456605
91;122;-7.94634
92;121;-4.22087
92;122;-4.88911
93;121;-0.132022
93;122;7.09407
94;121;8.10193
94;122;-2.42402
95;121;9.21483
95;122;4.79119
96;121;-3.89221
96;122;3.00131
97;121;1.77424
97;122;1.14005
98;121;-0.969144
98;122;-1.11088
99;121;-5.1717
99;122;1.18246
100;121;4.47951
100;122;-9.92021
101;121;5.76463
101;122;-7.70843
102;121;-7.95131
102;122;0.0676537
103;121;5.43156
103;122;-6.35994
104;121;-6.94207
104;122;0.470967
105;121;-6.63308
105;122;7.22194
106;121;3.99574
106;122;-9.05002
107;121;-3.36127
107;122;-9.29034
108;121;-1.21101
108;122;-11.3338
109;121;-5.3642
109;122;6.0666
110;121;0.474907
110;122;3.63843
111;121;8.02579
111;122;1.61743
112;121;9.41711
112;122;4.23253
113;121;-7.24252
113;122;1.16946
114;121;4.78933
114;122;-4.28822
115;121;-7.97092
115;122;-11.8545
116;121;8.82486
116;122;7.6145
117;121;2.80197
117;122;4.88859
118;121;7.93649
118;122;-4.60609
119;121;9.51503
119;122;1.21744
120;121;-3.03997
120;122;0.59836
44;33;13.5495
