1;53;-3.29425
1;54;-2.11234
1;55;-6.6997
2;53;-9.76509
2;54;8.50153
2;55;6.87787
3;53;-3.29555
3;54;-6.49007
3;55;4.88817
4;53;4.89927
4;54;-6.30364
4;55;-9.06305
5;53;2.42064
5;54;4.65093
5;55;-8.02285
6;53;-7.66984
6;54;-4.27255
6;55;-0.411467
7;53;-0.78707
7;54;9.5008
7;55;1.48427
8;53;5.25743
8;54;2.79397
8;55;12.0406
9;53;-4.55899
9;54;8.89618
9;55;0.75676
10;53;-3.36061
10;54;-3.8333
10;55;-9.50739
11;53;5.32698
11;54;-7.69119
11;55;2.29583
12;53;14.6745
12;54;5.03275
12;55;-4.98752
13;53;5.99732
13;54;-4.64865
13;55;1.63092
14;53;0.0284424
14;54;-0.10745
14;55;8.08399
15;53;-1.99543
15;54;7.83059
15;55;5.6344
16;53;-1.43297
16;54;8.52729
16;55;5.21594
17;53;-13.6049
17;54;8.98654
17;55;-3.36253
18;53;-6.07144
18;54;-9.19519
18;55;0.00815582
19;53;6.85717
19;54;8.47317
19;55;-9.2723
20;53;9.78231
20;54;9.23024
20;55;-3.73808
21;53;0.366121
21;54;6.40181
21;55;1.35915
22;53;-12.338
22;54;8.06787
22;55;-5.44578
23;53;3.45932
23;54;0.0462437
23;55;-9.64329
24;53;-3.30187
24;54;-2.94158
24;55;9.70024
25;53;-5.63808
25;54;3.28486
25;55;8.6162
26;53;-0.580954
26;54;8.82317
26;55;-1.36955
27;53;4.33412
27;54;-0.754326
27;55;-6.05808
28;53;1.68865
28;54;1.33863
28;55;3.6847
29;53;0.606295
29;54;2.46237
29;55;0.992548
30;53;7.20086
30;54;-9.99554
30;55;6.40856
31;53;6.59931
31;54;-7.82734
31;55;-1.85392
32;53;-13.2733
32;54;4.91658
32;55;6.78381
33;53;-3.1453
33;54;-9.14122
33;55;6.7329
34;53;6.35679
34;54;-2.25367
34;55;8.70629
35;53;-6.99802
35;54;-5.86224
35;55;2.48139
36;53;-7.99879
36;54;-3.55668
36;55;1.30456
37;53;0.699319
37;54;10.925
37;55;-14.4498
38;53;6.4589
38;54;-10.206
38;55;-2.1817
39;53;9.68772
39;54;-0.823963
39;55;1.51718
40;53;0.31286
40;54;-6.60786
40;55;-8.71616
41;53;-2.93658
41;54;-0.962413
41;55;14.5076
42;53;9.9705
42;54;9.69503
42;55;-2.64632
43;53;8.75278
43;54;8.19276
43;55;-9.7219
44;53;-0.99027
44;54;7.28657
44;55;0.738157
45;53;1.17317
45;54;-9.20895
45;55;8.95667
46;53;2.99817
46;54;2.18838
46;55;-0.619659
47;53;9.22569
47;54;2.68841
47;55;-8.5094
48;53;9.00208
48;54;-8.94942
48;55;-0.440036
49;53;1.22571
49;54;8.09077
49;55;8.0043
50;53;0.59508
50;54;9.19049
50;55;5.68303
51;53;2.16556
51;54;-4.75564
51;55;-6.79802
52;53;0.447156
52;54;-9.72637
52;55;0.55306
35;56;7.66546
56;53;3.3596
34;60;-0.780935
60;55;-6.20868
13;66;-5.27274
66;55;1.63092
26;86;4.55147
86;53;-7.69444
