1;121;4.30566
2;121;-8.74997
2;122;1.62831
3;121;2.38396
3;122;-13.595
4;121;9.88993
4;122;-6.44176
5;121;6.21342
5;122;0.971595
6;121;5.41194
6;122;-0.732437
7;121;3.75944
7;122;-3.97133
8;121;0.14178
8;122;14.5296
9;121;0.403723
9;122;8.85792
10;121;-8.00893
10;122;8.30188
11;121;7.0412
11;122;-9.39105
12;121;7.57273
12;122;-8.42053
13;121;1.12847
13;122;2.40117
14;121;6.45763
14;122;-3.87869
15;121;12.3564
15;122;-3.30823
16;121;-8.06791
16;122;1.66202
17;121;0.721108
17;122;-9.95179
18;121;0.484874
18;122;-2.99916
19;121;1.91506
19;122;-7.73007
20;121;-3.33669
20;122;-5.57971
21;122;8.88673
22;121;-8.91936
22;122;-9.20671
23;121;-5.55902
23;122;-7.79146
24;121;-2.39274
24;122;8.75429
25;121;0.0803385
25;122;7.86636
26;121;8.46372
26;122;-0.180037
27;121;9.22028
27;122;-2.20593
28;121;2.29562
28;122;-9.40508
29;121;-9.36908
29;122;-2.15299
30;121;9.78269
30;122;-4.98752
31;121;2.35697
31;122;8.93332
32;121;4.37273
32;122;-6.92192
33;121;-7.88455
33;122;-0.997668
34;121;4.64326
34;122;0.340187
35;121;-0.801121
35;122;2.84645
36;121;3.44858
36;122;0.54528
37;121;3.97964
37;122;4.52922
38;121;0.0993681
38;122;-0.457282
39;121;0.392794
39;122;8.62522
40;121;0.767392
40;122;8.82147
41;121;-9.21935
41;122;0.293947
42;121;-1.47154
42;122;-0.571712
43;121;0.682043
43;122;7.05137
44;121;8.55662
44;122;-0.976325
45;121;-2.86603
45;122;3.91586
46;121;2.02288
46;122;9.14853
47;121;-8.68299
47;122;-4.97486
48;121;-7.77339
48;122;6.60662
49;121;-7.17482
49;122;5.15837
50;121;-2.55932
50;122;7.3332
51;121;-7.17864
52;121;9.44794
52;122;3.86035
53;121;-9.66125
53;122;6.75231
54;121;5.90067
54;122;0.0113602
55;121;8.53294
55;122;9.85686
56;121;8.6552
56;122;2.56981
57;121;-0.200572
57;122;1.49527
58;121;0.53151
58;122;-8.34865
59;121;-6.52293
59;122;-3.12094
60;121;-5.62945
60;122;6.78381
61;121;1.95031
61;122;-7.66546
62;121;6.31983
62;122;-6.50784
63;121;0.0991201
63;122;-5.07569
64;121;-1.24717
64;122;-2.92968
65;121;7.63848
65;122;-9.62024
66;121;5.96397
66;122;-4.27847
67;121;6.12016
67;122;7.83214
68;121;3.00153
68;122;6.4589
69;121;9.49657
69;122;7.06334
70;121;6.02728
70;122;-4.93665
71;121;-3.22143
71;122;8.35634
72;121;2.57783
72;122;2.26797
73;121;0.764376
73;122;-0.479393
74;121;-6.27899
74;122;-8.08747
75;121;-12.4061
75;122;-9.09924
76;121;-9.48775
76;122;-7.99312
77;121;-1.7647
77;122;-4.43109
78;121;-3.62301
78;122;-7.58466
79;121;9.78118
79;122;-9.20895
80;121;-4.04618
80;122;3.5739
81;121;-0.345913
81;122;8.96507
82;121;7.64454
82;122;5.90263
83;121;7.11488
83;122;-4.53699
84;121;-3.08145
84;122;0.67295
85;121;-3.66231
85;122;7.94583
86;121;-5.59657
86;122;9.44656
87;121;9.72922
87;122;-7.54307
88;121;-1.0977
88;122;3.18233
89;121;-9.11661
89;122;9.35137
90;121;-0.0940695
90;122;-6.52275
91;121;-5.08061
91;122;-6.11617
92;121;0.717087
92;122;0.110886
93;121;6.35071
93;122;8.24981
94;121;5.04242
94;122;2.53389
95;121;9.21483
95;122;2.64428
96;121;-3.89221
96;122;2.56179
97;121;1.77424
97;122;-3.93901
98;121;-0.736098
98;122;-3.92822
99;121;5.69051
99;122;1.18246
100;121;8.5365
100;122;-1.06757
101;121;-8.50323
101;122;-0.809741
102;121;7.66342
102;122;3.94474
103;121;-12.4131
103;122;-1.95941
104;121;9.76701
104;122;-2.59593
105;121;-6.63308
105;122;7.22194
106;121;5.32698
106;122;-7.18632
107;121;-3.36127
107;122;-0.253059
108;121;9.69908
108;122;-6.3338
109;121;-3.15899
109;122;4.7415
110;121;-4.80146
110;122;6.86716
111;121;8.02579
111;122;2.2923
112;121;9.41711
112;122;-7.86587
113;121;8.35329
113;122;-1.31899
114;121;0.521239
114;122;-4.28822
115;121;7.3312
115;122;-0.553368
116;121;7.18451
116;122;5.07104
117;121;2.05822
117;122;4.88859
118;121;-2.96875
118;122;-4.60609
119;121;3.79657
119;122;-4.93644
120;121;-3.03997
120;122;-3.89374
120;26;2.51184
