1;53;-14.0205
1;54;19.0737
1;55;3.53964
2;53;4.53692
2;54;8.50153
2;55;8.93396
3;53;8.10904
3;54;-9.16644
3;55;6.14818
4;53;7.18883
4;54;-0.248604
4;55;2.63205
5;53;3.38121
5;54;4.55727
5;55;-4.94062
6;53;-4.17245
6;54;1.16608
6;55;3.31907
7;53;1.14583
7;54;1.05878
7;55;3.54429
8;53;-3.70097
8;54;-4.2406
8;55;11.1339
9;53;-5.85566
9;54;14.0734
10;53;-3.36061
10;54;2.95095
10;55;-9.50739
11;53;8.29044
11;54;2.71929
11;55;2.24092
12;53;4.29126
12;54;-5.65019
12;55;-7.27786
13;53;12.3695
13;54;7.77454
13;55;-3.02635
14;53;2.19457
14;54;-0.10745
14;55;-2.63987
15;53;-8.36834
15;54;-1.05862
15;55;3.39737
16;53;-7.97753
16;54;3.14528
16;55;5.21594
17;53;-8.84813
17;54;6.93954
17;55;-7.21849
18;53;9.09408
18;54;-7.09651
18;55;4.65636
19;53;6.85717
19;54;-3.75418
19;55;4.17631
20;53;-1.76898
20;54;2.39555
20;55;-0.267033
21;53;0.366121
21;54;7.30721
21;55;9.04059
22;53;2.74392
22;54;7.95421
22;55;-5.58496
23;53;0.466057
23;54;-5.90557
23;55;-10.5555
24;53;-3.30187
24;54;-2.94158
24;55;-9.98767
25;53;-9.58249
25;54;-4.86447
25;55;-3.93831
26;53;2.51875
26;54;8.82317
26;55;-6.81391
27;53;3.28632
27;54;-0.754326
27;55;-7.97049
28;53;1.68865
28;54;-4.93895
28;55;4.13151
29;53;-5.68724
29;54;4.40407
29;55;9.25033
30;53;7.73771
30;54;5.35034
30;55;2.96809
31;53;-1.77269
31;54;-4.72482
31;55;7.17553
32;53;-8.88641
32;54;4.91658
32;55;0.947199
33;53;-4.52013
33;54;8.63002
33;55;9.29726
34;53;3.65936
34;54;6.81608
34;55;-8.65075
35;53;-8.81015
35;54;8.60145
35;55;-4.27822
36;53;6.48245
36;54;-2.30297
36;55;-3.01948
37;53;-7.32726
37;54;6.53561
37;55;-9.44977
38;53;7.24851
38;55;-2.1817
39;53;9.70114
39;54;3.44434
39;55;2.94118
40;53;0.31286
40;54;-2.04506
40;55;5.42762
41;53;-6.08494
41;54;-6.97701
41;55;7.4371
42;53;0.80873
42;54;-1.89077
42;55;5.27064
43;53;-0.602164
43;54;5.56386
43;55;-3.09295
44;53;-4.50299
44;54;-8.81404
44;55;-3.81316
45;53;0.536539
45;54;-7.09558
45;55;13.5805
46;53;0.665051
46;54;-1.21585
46;55;1.34538
47;53;9.92883
47;54;9.25639
47;55;-13.4736
48;53;9.97884
48;54;-1.32284
48;55;2.95345
49;53;-9.24336
49;54;0.430018
49;55;-2.25067
50;53;-4.11828
50;54;3.31052
50;55;3.01791
51;53;7.03572
51;54;-5.65337
51;55;-1.59142
52;53;0.791678
52;54;-4.72637
52;55;-9.82854
6;40;-2.88303
4;26;4.99948
