1;53;-2.05142
1;54;7.80172
1;55;-10.6525
2;53;-11.3189
2;54;6.35071
2;55;-8.36596
3;53;-4.29574
3;54;0.868207
3;55;9.6063
4;53;9.75094
4;54;-9.47795
4;55;-1.52077
5;53;-1.00276
5;54;4.34453
5;55;-16.8298
6;53;-7.31437
6;54;-9.19043
6;55;-2.93611
7;53;-1.82426
7;54;-2.37386
7;55;-5.33087
8;53;13.9579
8;54;2.89888
8;55;-4.76689
9;53;-3.2873
9;54;-4.81845
9;55;2.56067
10;53;-5.25979
10;54;0.346812
10;55;1.30379
11;53;-5.08833
11;54;-7.69119
11;55;2.24092
12;53;7.86518
12;54;3.03772
12;55;0.0380726
13;53;-6.4618
13;55;-13.0263
14;53;3.79536
14;54;9.64077
14;55;-9.01653
15;53;-3.35786
15;54;-13.0338
15;55;-7.52671
16;53;5.4554
16;54;3.14528
16;55;3.84164
17;53;-4.27168
17;54;6.93954
17;55;2.26508
18;53;2.83143
18;54;-6.61782
18;55;-1.00524
19;53;2.86752
19;54;-3.57657
19;55;-13.3168
20;53;10.187
20;54;3.69501
20;55;5.66827
21;53;0.622475
21;54;7.30721
21;55;11.0777
22;53;-2.19422
22;54;12.9542
22;55;9.56012
23;53;-4.84423
23;54;4.92223
23;55;-0.555506
24;53;-0.674934
24;54;3.44344
24;55;3.53413
25;53;-7.82344
25;54;-8.07009
25;55;8.76798
26;53;-9.38749
26;54;9.47083
26;55;1.91925
27;53;8.73133
27;54;-6.09889
27;55;-6.95173
28;53;2.02756
28;54;3.00051
28;55;7.3638
29;53;4.30846
29;54;8.36988
29;55;-4.78074
30;53;-5.19922
30;54;-9.99554
30;55;-8.69921
31;53;4.79571
31;54;-6.06757
31;55;-8.75867
32;53;-8.27331
32;54;7.22535
32;55;-2.32389
33;53;-2.75591
33;54;6.3747
33;55;-2.19955
34;53;9.18033
34;54;2.21926
34;55;-3.75611
35;53;5.75466
35;54;1.29261
35;55;-9.46922
36;53;5.22367
36;54;7.19369
36;55;-3.01948
37;53;0.699319
37;54;5.92502
37;55;-6.09729
38;53;7.24851
38;54;8.63281
38;55;6.90322
39;53;-0.387697
39;54;-7.80579
39;55;7.12538
40;53;2.80226
40;54;-0.223019
40;55;7.12984
41;53;-6.10878
41;54;-7.40427
41;55;1.48521
42;53;-4.91031
42;54;-7.5884
42;55;7.756
43;53;-6.7123
43;54;-0.344303
43;55;1.90705
44;53;11.0881
44;54;-6.85915
44;55;8.64642
45;53;-3.54081
45;54;-6.21197
45;55;9.57943
46;53;1.80779
46;54;-1.85757
46;55;2.4213
47;53;4.92883
47;54;1.42865
47;55;-2.51174
48;53;5.75459
48;54;1.78799
48;55;-6.25363
49;53;-8.4467
49;54;8.28946
49;55;2.26403
50;53;-4.01987
50;54;2.9209
50;55;8.01791
51;53;12.0357
51;54;3.71621
51;55;7.01294
52;53;7.89595
52;54;9.04709
52;55;7.87819
52;42;-8.32359
1;10;-6.96214
31;30;2.13364
50;17;-4.86295
38;45;9.41717
