1;17;5.56781
1;18;2.45583
1;19;8.81674
2;17;-5.77022
2;18;0.165138
2;19;-0.80127
3;17;5.45412
3;18;-13.9598
3;19;3.57903
4;17;-4.02348
4;19;-1.5488
5;17;-3.57356
5;18;9.25102
5;19;-3.9555
6;18;13.1906
6;19;8.61708
7;17;8.33702
7;18;-0.421947
7;19;14.1322
8;17;-9.91135
8;18;-7.81326
8;19;3.95482
9;17;13.5736
9;18;-3.2069
9;19;11.4185
10;17;9.36789
10;18;6.60097
10;19;-14.9055
11;17;-6.23504
11;18;6.30587
11;19;2.55036
12;17;-6.64703
12;18;-7.17624
12;19;-4.27008
13;17;9.43645
13;18;-1.72212
13;19;-13.0228
14;17;1.701
14;18;6.05475
14;19;8.5051
15;18;16.787
15;19;2.75612
16;17;-6.34254
16;18;-14.8286
16;19;9.67485
4;25;-6.07613
25;18;6.06453
15;33;2.44615
33;17;-0.78707
20;4;-2.95653
6;43;-6.01833
43;17;-4.33723
