1;17;6.80375
1;18;8.89394
1;19;4.63872
2;17;-3.32336
2;18;-6.24117
2;19;-6.04897
3;17;-6.43372
3;18;-2.70282
3;19;6.40292
4;17;-17.9511
4;18;-13.1136
4;19;-0.732437
5;17;3.36937
5;18;2.91203
5;19;2.96334
6;17;-5.03695
6;18;4.12756
6;19;6.05326
7;17;-0.772903
7;18;-0.421947
8;17;0.300982
8;18;-9.50196
8;19;-5.2038
9;17;2.18958
9;18;-7.9322
9;19;-5.5935
10;17;-4.25638
10;18;11.6445
10;19;-0.957552
11;17;0.923435
11;18;8.66906
11;19;-1.79978
12;17;-12.9134
12;18;-7.63747
12;19;12.8782
13;17;14.6985
13;18;0.928807
13;19;-4.12018
14;17;3.93485
14;18;9.8226
14;19;-8.70825
15;17;-17.016
15;18;11.5411
15;19;0.0394807
16;17;-4.27345
16;18;-3.66694
16;19;13.5721
4;28;-3.03391
28;17;-7.95114
15;35;9.49196
35;18;11.5411
8;2;8.30088
19;6;3.54664
